,media_type,connection_type,id,name,original_price,current_price,url,source,vendor_sku,manufacturer,gb_per_eur,discount,size_tb,eur_per_tb
940,hdd,sas,proshop:2803073,"Fujitsu yritys - kiintolevy - 1,8 TB - SAS 12 Gb/s Kovalevy - 1.8 TB - 3.5"" - 10000 rpm - SAS3 - cache",1316.94,1316.94,https://proshop.fi/Kovalevy/Fujitsu-yritys-kiintolevy-18-TB-SAS-12-Gbs-Kovalevy-18-TB-35-10000-rpm-SAS3-cache/2803073,proshop,,Fujitsu,1.4,0.0,1.8,731.633
954,hdd,sas,proshop:3150512,"Fujitsu yritys - kiintolevy - 600 GB - SAS 6 Gb/s Kovalevy - 600 GB - 2.5"" - 15000 rpm - SAS2 - cache",429.18,429.18,https://proshop.fi/Kovalevy/Fujitsu-yritys-kiintolevy-600-GB-SAS-6-Gbs-Kovalevy-600-GB-25-15000-rpm-SAS2-cache/3150512,proshop,,Fujitsu,1.398,0.0,0.59,727.424
1683,hdd,sas,proshop:3079416,"Toshiba Yrityksen suorituskykyinen kiintolevy Kovalevy - 300 GB - 2.5"" - 15000 rpm - SAS3 - cache",216.71,216.71,https://proshop.fi/Kovalevy/Toshiba-Yrityksen-suorituskykyinen-kiintolevy-Kovalevy-300-GB-25-15000-rpm-SAS3-cache/3079416,proshop,,Toshiba,1.384,0.0,0.29,747.276
2137,ssd,pcie,proshop:2570290,Intel Solid-State Drive DC P3520 Sarja,1481.49,1481.49,https://proshop.fi/SSD/Intel-Solid-State-Drive-DC-P3520-Sarja/2570290,proshop,,Intel,1.382,0.0,2.0,740.745
1315,hdd,sas,proshop:2464398,"Lenovo Yritys Kovalevy - 600 GB - 2.5"" - 10000 rpm - SAS2 - cache",435.51,435.51,https://proshop.fi/Kovalevy/Lenovo-Yritys-Kovalevy-600-GB-25-10000-rpm-SAS2-cache/2464398,proshop,,Lenovo,1.378,0.0,0.59,738.153
1170,hdd,sas,proshop:2780817,"Lenovo - kiintolevy- 300 Gt- SAS Kovalevy - 300 GB - 2.5"" - 10000 rpm - Serial Attached SCSI - cache",217.82,217.82,https://proshop.fi/Kovalevy/Lenovo-kiintolevy-300-Gt-SAS-Kovalevy-300-GB-25-10000-rpm-Serial-Attached-SCSI-cache/2780817,proshop,,Lenovo,1.377,0.0,0.29,751.103
747,hdd,sas,proshop:2639949,"Fujitsu - kiintolevy- 10 TB- SAS 12 Gb/s Kovalevy - 10 TB - 3.5"" - 7200 rpm - SAS3 - cache",7440.79,7440.79,https://proshop.fi/Kovalevy/Fujitsu-kiintolevy-10-TB-SAS-12-Gbs-Kovalevy-10-TB-35-7200-rpm-SAS3-cache/2639949,proshop,,Fujitsu,1.376,0.0,10.0,744.079
746,hdd,sas,proshop:2639944,"Fujitsu - kiintolevy- 10 TB- SAS 12 Gb/s Kovalevy - 10 TB - 3.5"" - 7200 rpm - SAS3 - cache",7440.79,7440.79,https://proshop.fi/Kovalevy/Fujitsu-kiintolevy-10-TB-SAS-12-Gbs-Kovalevy-10-TB-35-7200-rpm-SAS3-cache/2639944,proshop,,Fujitsu,1.376,0.0,10.0,744.079
2065,ssd,sata,proshop:2571287,"Intel DC S3520 2.5"" SSD Sarja - 480GB",349.49,349.49,https://proshop.fi/SSD/Intel-DC-S3520-25-SSD-Sarja-480GB/2571287,proshop,,Intel,1.373,0.0,0.47,743.596
2141,ssd,pcie,proshop:2611309,Intel Solid-State Drive DC P4501 Sarja - solid state drive - 2 TB - PCI Express 3.1 x4 (NVMe),1494.49,1494.49,https://proshop.fi/SSD/Intel-Solid-State-Drive-DC-P4501-Sarja-solid-state-drive-2-TB-PCI-Express-31-x4-NVMe/2611309,proshop,,Intel,1.37,0.0,2.0,747.245
1240,hdd,sas,proshop:2456477,"Lenovo kiintolevy Kovalevy - 3 TB - 3.5"" - 7200 rpm - SAS2 - cache",2251.39,2251.39,https://proshop.fi/Kovalevy/Lenovo-kiintolevy-Kovalevy-3-TB-35-7200-rpm-SAS2-cache/2456477,proshop,,Lenovo,1.364,0.0,3.0,750.463
2736,ssd,sata,proshop:2495493,"Transcend SSD370S 2,5"" SSD Alu S - 64GB",46.98,46.98,https://proshop.fi/SSD/Transcend-SSD370S-25-SSD-Alu-S-64GB/2495493,proshop,,Transcend,1.362,0.0,0.06,783.0
2167,ssd,sata,proshop:2625926,Intel Solid-State Drive DC S4600 Sarja - solid state drive - 480 GB - SATA 6Gb/s,352.63,352.63,https://proshop.fi/SSD/Intel-Solid-State-Drive-DC-S4600-Sarja-solid-state-drive-480-GB-SATA-6Gbs/2625926,proshop,,Intel,1.361,0.0,0.47,750.277
2037,ssd,m2,proshop:2545989,Intel 540s M.2 2280 SSD - 180GB,132.64,132.64,https://proshop.fi/SSD/Intel-540s-M2-2280-SSD-180GB/2545989,proshop,,Intel,1.357,0.0,0.18,736.889
977,hdd,sas,proshop:2435324,"Fujitsu yritys Kovalevy - 600 GB - 2.5"" - 10000 rpm - SAS2 - cache",442.5,442.5,https://proshop.fi/Kovalevy/Fujitsu-yritys-Kovalevy-600-GB-25-10000-rpm-SAS2-cache/2435324,proshop,,Fujitsu,1.356,0.0,0.59,750.0
741,hdd,sas,proshop:3150548,"Fujitsu - kiintolevy- 1,8 teratavua- SAS 12 Gb/s Kovalevy - 1.8 TB - 2.5"" - 10000 rpm - SAS3 - cache",1364.92,1364.92,https://proshop.fi/Kovalevy/Fujitsu-kiintolevy-18-teratavua-SAS-12-Gbs-Kovalevy-18-TB-25-10000-rpm-SAS3-cache/3150548,proshop,,Fujitsu,1.35,0.0,1.8,758.289
1204,hdd,sas,proshop:2639457,"Lenovo Enterprise Kovalevy - 2 TB - 3.5"" - 7200 rpm - SAS3 - cache",1519.18,1519.18,https://proshop.fi/Kovalevy/Lenovo-Enterprise-Kovalevy-2-TB-35-7200-rpm-SAS3-cache/2639457,proshop,,Lenovo,1.348,0.0,2.0,759.59
2649,ssd,sata,proshop:2485060,Transcend JetDrive 725,179.69,179.69,https://proshop.fi/SSD/Transcend-JetDrive-725/2485060,proshop,,Transcend,1.336,0.0,0.23,781.261
518,ssd,m2,jimms:173682,"Transcend 64GB M.2 SSD 800S, M.2 SSD-levy, SATA III, 520/100 MB/s",47.9,47.9,https://www.jimms.fi/fi/Product/Show/173682/ts64gmts800s/transcend-64gb-m-2-ssd-800s-m-2-ssd-levy-sata-iii-520-100-mb-s,jimms,TS64GMTS800S,Transcend,1.336,0.0,0.06,798.333
848,hdd,unknown,proshop:2561165,Fujitsu hybridikovalevy - 1 teratavu Kovalevy - 1 TB - 5400 rpm - cache,767.11,767.11,https://proshop.fi/Kovalevy/Fujitsu-hybridikovalevy-1-teratavu-Kovalevy-1-TB-5400-rpm-cache/2561165,proshop,,Fujitsu,1.335,0.0,1.0,767.11
2692,ssd,m2,proshop:2870108,Transcend MTS600S,48.25,48.25,https://proshop.fi/SSD/Transcend-MTS600S/2870108,proshop,,Transcend,1.326,0.0,0.06,804.167
1373,hdd,sas,proshop:2570164,"Seagate Enterprise Performance 10K.8 512N ST300MM0048 Kovalevy - 300 GB - 2.5"" - 10000 rpm - SAS3 - 128 MB cache",227.29,227.29,https://proshop.fi/Kovalevy/Seagate-Enterprise-Performance-10K8-512N-ST300MM0048-Kovalevy-300-GB-25-10000-rpm-SAS3-128-MB-cache/2570164,proshop,ST300MM0048,Seagate,1.32,0.0,0.29,783.759
968,hdd,sas,proshop:2523479,"Fujitsu yritys Kovalevy - 300 GB - 2.5"" - 10000 rpm - SAS3 - cache",228.64,228.64,https://proshop.fi/Kovalevy/Fujitsu-yritys-Kovalevy-300-GB-25-10000-rpm-SAS3-cache/2523479,proshop,,Fujitsu,1.312,0.0,0.29,788.414
516,ssd,m2,jimms:173565,"Transcend 240GB JetDrive 520, SSD-päivityssarja Macille, sis. SSD",182.9,182.9,https://www.jimms.fi/fi/Product/Show/173565/ts240gjdm520/transcend-240gb-jetdrive-520-ssd-paivityssarja-macille-sis-ssd,jimms,TS240GJDM520,Transcend,1.312,0.0,0.23,795.217
400,ssd,sata,jimms:128350,"Transcend 64GB SSD370S, 2.5"" SSD -levy, SATA III, 560/460 MB/s",48.9,48.9,https://www.jimms.fi/fi/Product/Show/128350/ts64gssd370s/transcend-64gb-ssd370s-2-5-ssd-levy-sata-iii-560-460-mb-s,jimms,TS64GSSD370S,Transcend,1.309,0.0,0.06,815.0
2644,ssd,sata,proshop:2485051,Transcend JetDrive 520,183.59,183.59,https://proshop.fi/SSD/Transcend-JetDrive-520/2485051,proshop,,Transcend,1.307,0.0,0.23,798.217
826,hdd,sas,proshop:2528145,"Fujitsu enterprise Kovalevy - 300 GB - 2.5"" - 10000 rpm - SAS3 - 128 MB cache",231.35,231.35,https://proshop.fi/Kovalevy/Fujitsu-enterprise-Kovalevy-300-GB-25-10000-rpm-SAS3-128-MB-cache/2528145,proshop,,Fujitsu,1.297,0.0,0.29,797.759
3131,ssd,pcie,dustinhome:5011043551,Transcend JetDrive 820,185.38,185.38,https://www.dustinhome.fi/product/5011043551,dustinhome,TS240GJDM820,Transcend,1.295,0.0,0.23,806.0
729,hdd,sata,proshop:2572436,"Fujitsu - kiintolevy- 1 teratavu- SATA 6 Gb/s Kovalevy - 1 TB - 3.5"" - 7200 rpm - SATA-600 - cache",792.77,792.77,https://proshop.fi/Kovalevy/Fujitsu-kiintolevy-1-teratavu-SATA-6-Gbs-Kovalevy-1-TB-35-7200-rpm-SATA-600-cache/2572436,proshop,,Fujitsu,1.292,0.0,1.0,792.77
767,hdd,sas,proshop:2803064,"Fujitsu - kiintolevy- 300 Gt- SAS 12 Gb/s Kovalevy - 300 GB - 3.5"" - 10000 rpm - SAS3 - cache",234.71,234.71,https://proshop.fi/Kovalevy/Fujitsu-kiintolevy-300-Gt-SAS-12-Gbs-Kovalevy-300-GB-35-10000-rpm-SAS3-cache/2803064,proshop,,Fujitsu,1.278,0.0,0.29,809.345
1270,hdd,sas,proshop:2703333,"Lenovo ThinkSystem Kovalevy - 1 TB - 2.5"" - 7200 rpm - SAS3 - cache",803.25,803.25,https://proshop.fi/Kovalevy/Lenovo-ThinkSystem-Kovalevy-1-TB-25-7200-rpm-SAS3-cache/2703333,proshop,,Lenovo,1.275,0.0,1.0,803.25
1039,hdd,sas,proshop:2590212,"HGST Ultrastar C10K900 HUC109060CSS601 Kovalevy - 600 GB - 2.5"" - 10000 rpm - SAS2 - 64 MB cache",471.9,471.9,https://proshop.fi/Kovalevy/HGST-Ultrastar-C10K900-HUC109060CSS601-Kovalevy-600-GB-25-10000-rpm-SAS2-64-MB-cache/2590212,proshop,HUC109060CSS601,HGST,1.271,0.0,0.59,799.831
945,hdd,sas,proshop:3150523,"Fujitsu yritys - kiintolevy - 300 GB - SAS 12 Gb/s Kovalevy - 300 GB - 2.5"" - 10000 rpm - SAS3 - cache",236.52,236.52,https://proshop.fi/Kovalevy/Fujitsu-yritys-kiintolevy-300-GB-SAS-12-Gbs-Kovalevy-300-GB-25-10000-rpm-SAS3-cache/3150523,proshop,,Fujitsu,1.268,0.0,0.29,815.586
695,hdd,sas,proshop:2772387,"Fujitsu - hard drive - 1.2 TB - SAS 12Gb/s Kovalevy - 1.2 TB - 2.5"" - 10000 rpm - SAS3 - cache",970.13,970.13,https://proshop.fi/Kovalevy/Fujitsu-hard-drive-12-TB-SAS-12Gbs-Kovalevy-12-TB-25-10000-rpm-SAS3-cache/2772387,proshop,,Fujitsu,1.267,0.0,1.2,808.442
416,ssd,sata,jimms:155298,"Intel 240GB SSD D3-S4610 Series, 2.5"", SATA III, 3D TLC, 560/320 MB/s",190.0,190.0,https://www.jimms.fi/fi/Product/Show/155298/ssdsc2kg240g801/intel-240gb-ssd-d3-s4610-series-2-5-sata-iii-3d-tlc-560-320-mb-s,jimms,SSDSC2KG240G801,Intel,1.263,0.0,0.23,826.087
2169,ssd,sata,proshop:2658004,Intel Solid-State Drive E 7000s Series - solid state drive - 480 GB - SATA 6Gb/s,384.5,384.5,https://proshop.fi/SSD/Intel-Solid-State-Drive-E-7000s-Series-solid-state-drive-480-GB-SATA-6Gbs/2658004,proshop,,Intel,1.248,0.0,0.47,818.085
936,hdd,sas,proshop:2704695,"Fujitsu yritys - kiintolevy - 1,2 TB - SAS 12 Gb/s Kovalevy - 1.2 TB - 2.5"" - 10000 rpm - SAS3 - cache",989.14,989.14,https://proshop.fi/Kovalevy/Fujitsu-yritys-kiintolevy-12-TB-SAS-12-Gbs-Kovalevy-12-TB-25-10000-rpm-SAS3-cache/2704695,proshop,,Fujitsu,1.242,0.0,1.2,824.283
904,hdd,sas,proshop:2542772,"Fujitsu Liiketoiminnan kriittinen Kovalevy - 1 TB - 2.5"" - 7200 rpm - SAS3 - cache",828.5,828.5,https://proshop.fi/Kovalevy/Fujitsu-Liiketoiminnan-kriittinen-Kovalevy-1-TB-25-7200-rpm-SAS3-cache/2542772,proshop,,Fujitsu,1.236,0.0,1.0,828.5
2142,ssd,pcie,proshop:2611311,Intel Solid-State Drive DC P4501 Sarja - solid state drive - 500 GB - PCI Express 3.1 x4 (NVMe),407.49,407.49,https://proshop.fi/SSD/Intel-Solid-State-Drive-DC-P4501-Sarja-solid-state-drive-500-GB-PCI-Express-31-x4-NVMe/2611311,proshop,,Intel,1.227,0.0,0.49,831.612
927,hdd,sata,proshop:2438448,"Fujitsu Liiketoiminnan kriittinen Kovalevy - 500 GB - 3.5"" - 7200 rpm - SATA-600 - cache",409.16,409.16,https://proshop.fi/Kovalevy/Fujitsu-Liiketoiminnan-kriittinen-Kovalevy-500-GB-35-7200-rpm-SATA-600-cache/2438448,proshop,,Fujitsu,1.222,0.0,0.49,835.02
2551,ssd,sas,proshop:2944529,Seagate Nytro 3532,2715.08,2715.08,https://proshop.fi/SSD/Seagate-Nytro-3532/2944529,proshop,,Seagate,1.207,0.0,3.2,848.462
1182,hdd,sas,proshop:2780976,"Lenovo - kiintolevy- 600 Gt- SAS 12 Gb/s Kovalevy - 600 GB - 2.5"" - 10000 rpm - SAS3 - cache",497.59,497.59,https://proshop.fi/Kovalevy/Lenovo-kiintolevy-600-Gt-SAS-12-Gbs-Kovalevy-600-GB-25-10000-rpm-SAS3-cache/2780976,proshop,,Lenovo,1.206,0.0,0.59,843.373
777,hdd,sata,proshop:2561164,Fujitsu - kiintolevy- 500 Gt- SATA 3 Gb/s Kovalevy - 500 GB - 5400 rpm - SATA-300 - cache,415.45,415.45,https://proshop.fi/Kovalevy/Fujitsu-kiintolevy-500-Gt-SATA-3-Gbs-Kovalevy-500-GB-5400-rpm-SATA-300-cache/2561164,proshop,,Fujitsu,1.204,0.0,0.49,847.857
740,hdd,sas,proshop:3139869,"Fujitsu - kiintolevy- 1,8 teratavua- SAS 12 Gb/s Kovalevy - 1.8 TB - 2.5"" - 10000 rpm - SAS3 - cache",1531.09,1531.09,https://proshop.fi/Kovalevy/Fujitsu-kiintolevy-18-teratavua-SAS-12-Gbs-Kovalevy-18-TB-25-10000-rpm-SAS3-cache/3139869,proshop,,Fujitsu,1.204,0.0,1.8,850.606
2062,ssd,sata,proshop:2416527,"Intel DC S3500 2.5"" SSD Sarja - 800GB",665.98,665.98,https://proshop.fi/SSD/Intel-DC-S3500-25-SSD-Sarja-800GB/2416527,proshop,,Intel,1.201,0.0,0.78,853.821
1251,hdd,sas,proshop:2544137,"Lenovo Kolmannen sukupolven Kovalevy - 500 GB - 2.5"" - 7200 rpm - SAS2 - cache",416.88,416.88,https://proshop.fi/Kovalevy/Lenovo-Kolmannen-sukupolven-Kovalevy-500-GB-25-7200-rpm-SAS2-cache/2544137,proshop,,Lenovo,1.199,0.0,0.49,850.776
859,hdd,sata,proshop:2348121,"Fujitsu Kiintolevy Kovalevy - 500 GB - 2.5"" - 5400 rpm - SATA-300 - cache",418.02,418.02,https://proshop.fi/Kovalevy/Fujitsu-Kiintolevy-Kovalevy-500-GB-25-5400-rpm-SATA-300-cache/2348121,proshop,,Fujitsu,1.196,0.0,0.49,853.102
2660,ssd,thunderbolt,proshop:2668528,Transcend JetDrive 855,200.9,200.9,https://proshop.fi/SSD/Transcend-JetDrive-855/2668528,proshop,,Transcend,1.195,0.0,0.23,873.478
2368,ssd,m2,proshop:2817117,Samsung PM981,107.69,107.69,https://proshop.fi/SSD/Samsung-PM981/2817117,proshop,,Samsung,1.189,0.0,0.12,897.417
1000,hdd,sas,proshop:2612679,HGST - kiintolevy- 12 teratavua- SAS 12 Gb/s Kovalevy - 12 TB - SAS3 - cache,10372.9,10372.9,https://proshop.fi/Kovalevy/HGST-kiintolevy-12-teratavua-SAS-12-Gbs-Kovalevy-12-TB-SAS3-cache/2612679,proshop,,HGST,1.185,0.0,12.0,864.408
1074,hdd,sas,proshop:2612758,"HGST Ultrastar HE12 Kovalevy - 12 TB - 3.5"" - 7200 rpm - SAS3 - 256 MB cache",10372.9,10372.9,https://proshop.fi/Kovalevy/HGST-Ultrastar-HE12-Kovalevy-12-TB-35-7200-rpm-SAS3-256-MB-cache/2612758,proshop,,HGST,1.185,0.0,12.0,864.408
1075,hdd,sas,proshop:2612803,"HGST Ultrastar HE12 Kovalevy - 12 TB - 3.5"" - 7200 rpm - SAS3 - 256 MB cache",10372.9,10372.9,https://proshop.fi/Kovalevy/HGST-Ultrastar-HE12-Kovalevy-12-TB-35-7200-rpm-SAS3-256-MB-cache/2612803,proshop,,HGST,1.185,0.0,12.0,864.408
999,hdd,sas,proshop:2612683,HGST - kiintolevy- 12 teratavua- SAS 12 Gb/s Kovalevy - 12 TB - SAS3 - cache,10372.9,10372.9,https://proshop.fi/Kovalevy/HGST-kiintolevy-12-teratavua-SAS-12-Gbs-Kovalevy-12-TB-SAS3-cache/2612683,proshop,,HGST,1.185,0.0,12.0,864.408
771,hdd,sas,proshop:2639910,"Fujitsu - kiintolevy- 4 teratavua- SAS 12 Gb/s Kovalevy - 4 TB - 3.5"" - 7200 rpm - SAS3 - cache",3464.81,3464.81,https://proshop.fi/Kovalevy/Fujitsu-kiintolevy-4-teratavua-SAS-12-Gbs-Kovalevy-4-TB-35-7200-rpm-SAS3-cache/2639910,proshop,,Fujitsu,1.182,0.0,4.0,866.202
872,hdd,sata,proshop:2498664,Fujitsu Kovalevy - 500 GB - 5400 rpm - SATA-300 - cache,423.15,423.15,https://proshop.fi/Kovalevy/Fujitsu-Kovalevy-500-GB-5400-rpm-SATA-300-cache/2498664,proshop,,Fujitsu,1.182,0.0,0.49,863.571
861,hdd,sas,proshop:2639907,"Fujitsu korkean tiheyden aseman kotelo - kiintolevy - 4 TB - SAS 12 Gb/s Kovalevy - 4 TB - 3.5"" - 7200 rpm - SAS3 - cache",3464.81,3464.81,https://proshop.fi/Kovalevy/Fujitsu-korkean-tiheyden-aseman-kotelo-kiintolevy-4-TB-SAS-12-Gbs-Kovalevy-4-TB-35-7200-rpm-SAS3-cache/2639907,proshop,,Fujitsu,1.182,0.0,4.0,866.202
820,hdd,sata,proshop:2704690,"Fujitsu ECO - kiintolevy - 500 GB - SATA 6 Gb/s Kovalevy - 500 GB - 3.5"" LFF - 7200 rpm - SATA-600 - cache",423.15,423.15,https://proshop.fi/Kovalevy/Fujitsu-ECO-kiintolevy-500-GB-SATA-6-Gbs-Kovalevy-500-GB-35-LFF-7200-rpm-SATA-600-cache/2704690,proshop,,Fujitsu,1.182,0.0,0.49,863.571
1319,hdd,sata,proshop:2138314,"Seagate 250 GB Kovalevy - 250 GB - 2.5"" - 5400 rpm - SATA-300 - 8 MB cache",212.46,212.46,https://proshop.fi/Kovalevy/Seagate-250-GB-Kovalevy-250-GB-25-5400-rpm-SATA-300-8-MB-cache/2138314,proshop,,Seagate,1.177,0.0,0.24,885.25
3094,ssd,sata,dustinhome:5010797328,Transcend JetDrive 720,408.58,408.58,https://www.dustinhome.fi/product/5010797328,dustinhome,TS480GJDM720,Transcend,1.175,0.0,0.47,869.319
1567,hdd,sas,proshop:2963418,"Seagate Yrityksen suorituskyvyn 15K HDD Kovalevy - 600 GB - 2.5"" - 15000 rpm - SAS3 - cache",511.99,511.99,https://proshop.fi/Kovalevy/Seagate-Yrityksen-suorituskyvyn-15K-HDD-Kovalevy-600-GB-25-15000-rpm-SAS3-cache/2963418,proshop,,Seagate,1.172,0.0,0.59,867.78
1141,hdd,sas,proshop:2639366,"Lenovo - kiintolevy - 900 Gt - SAS Kovalevy - 900 GB - 2.5"" - 15000 rpm - Serial Attached SCSI - cache",770.8,770.8,https://proshop.fi/Kovalevy/Lenovo-kiintolevy-900-Gt-SAS-Kovalevy-900-GB-25-15000-rpm-Serial-Attached-SCSI-cache/2639366,proshop,,Lenovo,1.168,0.0,0.88,875.909
880,hdd,sata,proshop:3150566,"Fujitsu Liiketoiminnan kannalta kriittinen - kiintolevy - 2 TB - SATA 6 Gb/s Kovalevy - 2 TB - 2.5"" - 7200 rpm - SATA-600 - cache",1759.18,1759.18,https://proshop.fi/Kovalevy/Fujitsu-Liiketoiminnan-kannalta-kriittinen-kiintolevy-2-TB-SATA-6-Gbs-Kovalevy-2-TB-25-7200-rpm-SATA-600-cache/3150566,proshop,,Fujitsu,1.164,0.0,2.0,879.59
1067,hdd,sas,proshop:2612733,"HGST Ultrastar HE12 Kovalevy - 12 TB - 3.5"" - 7200 rpm - SAS3 - 256 MB cache",10589.9,10589.9,https://proshop.fi/Kovalevy/HGST-Ultrastar-HE12-Kovalevy-12-TB-35-7200-rpm-SAS3-256-MB-cache/2612733,proshop,,HGST,1.16,0.0,12.0,882.492
1069,hdd,sas,proshop:2612730,"HGST Ultrastar HE12 Kovalevy - 12 TB - 3.5"" - 7200 rpm - SAS3 - 256 MB cache",10589.9,10589.9,https://proshop.fi/Kovalevy/HGST-Ultrastar-HE12-Kovalevy-12-TB-35-7200-rpm-SAS3-256-MB-cache/2612730,proshop,,HGST,1.16,0.0,12.0,882.492
914,hdd,sas,proshop:2419513,"Fujitsu Liiketoiminnan kriittinen Kovalevy - 2 TB - 3.5"" - 7200 rpm - SAS2 - cache",1768.16,1768.16,https://proshop.fi/Kovalevy/Fujitsu-Liiketoiminnan-kriittinen-Kovalevy-2-TB-35-7200-rpm-SAS2-cache/2419513,proshop,,Fujitsu,1.158,0.0,2.0,884.08
891,hdd,sata,proshop:2348122,"Fujitsu Liiketoiminnan kannalta kriittinen - kiintolevy - Kovalevy - 1 TB - 2.5"" - 7200 rpm - SATA-300 - cache",885.18,885.18,https://proshop.fi/Kovalevy/Fujitsu-Liiketoiminnan-kannalta-kriittinen-kiintolevy-Kovalevy-1-TB-25-7200-rpm-SATA-300-cache/2348122,proshop,,Fujitsu,1.157,0.0,1.0,885.18
1216,hdd,sas,proshop:2782450,"Lenovo Gen3 - kiintolevy - 300 GB - SAS Kovalevy - 300 GB - 2.5"" - 10000 rpm - Serial Attached SCSI - cache",260.9,260.9,https://proshop.fi/Kovalevy/Lenovo-Gen3-kiintolevy-300-GB-SAS-Kovalevy-300-GB-25-10000-rpm-Serial-Attached-SCSI-cache/2782450,proshop,,Lenovo,1.15,0.0,0.29,899.655
3093,ssd,thunderbolt,dustinhome:5011067874,Transcend JetDrive 825,417.26,417.26,https://www.dustinhome.fi/product/5011067874,dustinhome,TS480GJDM825,Transcend,1.15,0.0,0.47,887.787
721,hdd,sas,proshop:2803056,"Fujitsu - kiintolevy - 900 Gt - SAS 12 Gb/s Kovalevy - 900 GB - 2.5"" - 10000 rpm - SAS3 - cache",783.18,783.18,https://proshop.fi/Kovalevy/Fujitsu-kiintolevy-900-Gt-SAS-12-Gbs-Kovalevy-900-GB-25-10000-rpm-SAS3-cache/2803056,proshop,,Fujitsu,1.149,0.0,0.88,889.977
985,hdd,sas,proshop:2290510,"Fujitsu yritys Kovalevy - 900 GB - 2.5"" - 10000 rpm - SAS2 - cache",786.5,786.5,https://proshop.fi/Kovalevy/Fujitsu-yritys-Kovalevy-900-GB-25-10000-rpm-SAS2-cache/2290510,proshop,,Fujitsu,1.144,0.0,0.88,893.75
2341,ssd,pcie,proshop:2717612,Samsung PM1725b,5796.58,5796.58,https://proshop.fi/SSD/Samsung-PM1725b/2717612,proshop,,Samsung,1.131,0.0,6.4,905.716
2094,ssd,sata,proshop:2548044,"Intel Pro 5400s 2,5 tuuman SSD - 180GB",159.49,159.49,https://proshop.fi/SSD/Intel-Pro-5400s-25-tuuman-SSD-180GB/2548044,proshop,,Intel,1.129,0.0,0.18,886.056
492,ssd,m2,jimms:102685,"Transcend 256GB MTS600 M.2 SSD, M.2, 560/310 MB/s",227.0,227.0,https://www.jimms.fi/fi/Product/Show/102685/ts256gmts600/transcend-256gb-mts600-m-2-ssd-m-2-560-310-mb-s,jimms,TS256GMTS600,Transcend,1.128,0.0,0.25,908.0
2686,ssd,m2,proshop:2452672,Transcend MTS600 M.2 2260 SSD - 256GB,227.0,227.0,https://proshop.fi/SSD/Transcend-MTS600-M2-2260-SSD-256GB/2452672,proshop,,Transcend,1.128,0.0,0.25,908.0
870,hdd,sata,proshop:2532596,"Fujitsu Kovalevy - 500 GB - 2.5"" - 5400 rpm - SATA-150 - cache",446.26,446.26,https://proshop.fi/Kovalevy/Fujitsu-Kovalevy-500-GB-25-5400-rpm-SATA-150-cache/2532596,proshop,,Fujitsu,1.12,0.0,0.49,910.735
959,hdd,sas,proshop:2443924,"Fujitsu yritys Kovalevy - 1.2 TB - 2.5"" - 10000 rpm - SAS2 - cache",1099.86,1099.86,https://proshop.fi/Kovalevy/Fujitsu-yritys-Kovalevy-12-TB-25-10000-rpm-SAS2-cache/2443924,proshop,,Fujitsu,1.117,0.0,1.2,916.55
1040,hdd,sas,proshop:2459085,"HGST Ultrastar C15K600 HUC156045CSS200 Kovalevy - 450 GB - 2.5"" - 15000 rpm - SAS3 - 128 MB cache",403.13,403.13,https://proshop.fi/Kovalevy/HGST-Ultrastar-C15K600-HUC156045CSS200-Kovalevy-450-GB-25-15000-rpm-SAS3-128-MB-cache/2459085,proshop,HUC156045CSS200,HGST,1.116,0.0,0.44,916.205
1249,hdd,sas,proshop:2544136,"Lenovo Kolmannen sukupolven Kovalevy - 300 GB - 2.5"" - 10000 rpm - SAS2 - cache",270.0,270.0,https://proshop.fi/Kovalevy/Lenovo-Kolmannen-sukupolven-Kovalevy-300-GB-25-10000-rpm-SAS2-cache/2544136,proshop,,Lenovo,1.111,0.0,0.29,931.034
2693,ssd,m2,proshop:2627362,Transcend MTS800,230.99,230.99,https://proshop.fi/SSD/Transcend-MTS800/2627362,proshop,,Transcend,1.108,0.0,0.25,923.96
939,hdd,sas,proshop:3027263,"Fujitsu yritys - kiintolevy - 1,2 TB - SAS 6 Gb/s Kovalevy - 1.2 TB - 2.5"" - 10000 rpm - SAS2 - cache",1113.5,1113.5,https://proshop.fi/Kovalevy/Fujitsu-yritys-kiintolevy-12-TB-SAS-6-Gbs-Kovalevy-12-TB-25-10000-rpm-SAS2-cache/3027263,proshop,,Fujitsu,1.104,0.0,1.2,927.917
845,hdd,sata,proshop:2532597,"Fujitsu hybridi Kovalevy - 500 GB - 2.5"" - 5400 rpm - SATA-150 - cache",455.18,455.18,https://proshop.fi/Kovalevy/Fujitsu-hybridi-Kovalevy-500-GB-25-5400-rpm-SATA-150-cache/2532597,proshop,,Fujitsu,1.098,0.0,0.49,928.939
829,hdd,sata,proshop:2156719,"Fujitsu FSC kiintolevy SATA 750GB, nopeus 3G, kierrosnopeus 7.2K ja koko on 3.5 tuumaa Kovalevy - 750 GB - 3.5"" - 7200 rpm - SATA-300 - cache",684.86,684.86,https://proshop.fi/Kovalevy/Fujitsu-FSC-kiintolevy-SATA-750GB-nopeus-3G-kierrosnopeus-72K-ja-koko-on-35-tuumaa-Kovalevy-750-GB-35-7200-rpm-SATA-300-cache/2156719,proshop,,Fujitsu,1.095,0.0,0.73,938.164
